SetID,State,Monthly Net Income,Paycheck Net Income,Rent or Own,Months at Residence,Bank Account Months,Pay Cycle,Loan Amount,Loan Funded Date,Loan Due Date,Duration,FPD,FPDEF
1711,CA,"$2,200.00 ","$1,100.00 ",O,124,12,BiMonthly,$300.00 ,2/12/2018,2/28/2018,16,FALSE,0
686,TX,"$3,000.00 ","$3,000.00 ",R,36,3,Monthly,$642.87 ,3/21/2018,4/11/2018,21,FALSE,0
1057,CA,$852.00 ,$852.00 ,R,29,15,Monthly,$235.30 ,3/7/2018,4/3/2018,27,FALSE,0
287,CA,"$3,400.00 ","$1,700.00 ",R,3,6,BiWeekly,$300.00 ,4/2/2018,4/20/2018,18,TRUE,1
585,CA,"$3,000.00 ","$1,500.00 ",R,12,9,BiMonthly,$117.65 ,3/24/2018,4/6/2018,13,FALSE,0
416,TX,"$4,000.00 ","$2,000.00 ",R,48,48,BiWeekly,$642.05 ,3/29/2018,4/13/2018,15,FALSE,0
453,CA,"$3,000.00 ","$3,000.00 ",O,12,6,Monthly,$117.65 ,3/28/2018,4/28/2018,31,FALSE,0
981,CA,"$6,000.00 ","$3,000.00 ",R,12,36,BiWeekly,$235.30 ,3/10/2018,3/23/2018,13,FALSE,0
1952,CA,"$1,680.00 ","$1,680.00 ",R,67,36,Monthly,$300.00 ,2/1/2018,2/28/2018,27,FALSE,0
1761,CA,"$5,312.00 ","$2,656.00 ",O,9,3,BiMonthly,$300.00 ,2/12/2018,2/21/2018,9,FALSE,0
1189,CA,$908.00 ,$908.00 ,R,18,15,Monthly,$294.13 ,3/2/2018,3/30/2018,28,FALSE,0
593,CA,"$1,000.00 ","$1,000.00 ",R,12,6,Monthly,$117.65 ,3/24/2018,4/3/2018,10,FALSE,0
234,TX,"$2,000.00 ","$1,000.00 ",R,12,12,BiWeekly,$128.54 ,4/4/2018,4/24/2018,20,FALSE,0
531,TX,"$3,000.00 ","$3,000.00 ",R,60,60,Monthly,$257.20 ,3/26/2018,4/17/2018,22,FALSE,0
361,CA,"$1,250.00 ","$1,250.00 ",R,50,12,Monthly,$264.71 ,4/2/2018,4/25/2018,23,FALSE,0
54,TX,"$5,000.00 ","$2,500.00 ",R,60,30,BiWeekly,$642.19 ,4/9/2018,4/25/2018,16,FALSE,0
150,CA,"$2,500.00 ","$2,500.00 ",R,12,12,Monthly,$235.30 ,4/11/2018,5/1/2018,20,FALSE,0
1393,TX,"$2,500.00 ","$2,500.00 ",R,74,74,Monthly,$644.24 ,2/23/2018,3/26/2018,31,TRUE,1
201,CA,"$2,500.00 ","$2,500.00 ",R,12,6,Monthly,$117.65 ,4/4/2018,5/3/2018,29,FALSE,0
700,CA,"$1,375.00 ","$1,375.00 ",R,76,36,Monthly,$300.00 ,3/20/2018,3/30/2018,10,FALSE,0
1469,TX,"$5,500.00 ","$5,500.00 ",O,185,36,Monthly,$641.09 ,2/20/2018,2/28/2018,8,TRUE,1
95,CA,"$2,400.00 ",$600.00 ,R,40,36,Weekly,$300.00 ,4/7/2018,4/20/2018,13,FALSE,0
969,TX,"$1,500.00 ","$1,500.00 ",O,108,6,Monthly,$641.36 ,3/12/2018,3/21/2018,9,FALSE,0
69,CA,"$5,000.00 ","$2,500.00 ",R,12,12,BiWeekly,$300.00 ,4/11/2018,4/20/2018,9,FALSE,0
1347,CA,"$13,000.00 ","$6,500.00 ",R,12,9,BiMonthly,$117.65 ,2/26/2018,3/16/2018,18,FALSE,0
1501,TX,"$10,000.00 ","$5,000.00 ",R,120,360,BiMonthly,$642.05 ,2/20/2018,3/7/2018,15,FALSE,0
782,TX,"$7,000.00 ","$3,500.00 ",R,108,6,BiWeekly,$385.56 ,3/18/2018,4/6/2018,19,FALSE,0
1571,CA,"$1,240.00 ",$620.00 ,R,240,36,BiWeekly,$300.00 ,2/15/2018,3/2/2018,15,FALSE,0
1314,CA,"$1,640.00 ",$820.00 ,R,199,36,BiWeekly,$300.00 ,2/26/2018,3/9/2018,11,FALSE,0
1531,CA,"$1,064.00 ",$532.00 ,R,168,15,BiWeekly,$300.00 ,2/17/2018,3/2/2018,13,FALSE,0
694,CA,"$4,000.00 ","$4,000.00 ",R,12,6,Monthly,$117.65 ,3/21/2018,4/5/2018,15,FALSE,0
529,TX,"$6,500.00 ","$3,250.00 ",R,12,9,BiWeekly,$641.50 ,3/26/2018,4/6/2018,11,FALSE,0
1705,CA,"$2,600.00 ","$1,300.00 ",R,35,36,BiWeekly,$300.00 ,2/12/2018,2/23/2018,11,TRUE,1
1287,CA,"$2,400.00 ","$1,200.00 ",R,60,6,BiWeekly,$300.00 ,2/27/2018,3/9/2018,10,FALSE,0
1192,CA,"$1,884.00 ",$942.00 ,R,160,36,BiWeekly,$300.00 ,3/2/2018,3/23/2018,21,FALSE,0
1841,CA,"$5,600.00 ","$2,800.00 ",R,13,10,BiWeekly,$235.30 ,2/6/2018,2/23/2018,17,FALSE,0
1272,CA,"$1,200.00 ","$1,200.00 ",R,47,36,Monthly,$300.00 ,2/27/2018,3/15/2018,16,FALSE,0
1204,TX,"$5,000.00 ","$5,000.00 ",R,120,9,Monthly,$643.42 ,3/1/2018,3/26/2018,25,FALSE,0
947,TX,"$4,000.00 ","$4,000.00 ",R,24,6,Monthly,$642.46 ,3/12/2018,3/30/2018,18,FALSE,0
1183,CA,"$1,012.00 ","$1,012.00 ",R,72,36,Monthly,$300.00 ,3/2/2018,4/2/2018,31,FALSE,0
654,CA,"$2,500.00 ","$2,500.00 ",R,36,6,Monthly,$117.65 ,3/22/2018,3/30/2018,8,FALSE,0
1965,CA,"$3,000.00 ","$1,500.00 ",R,42,15,BiMonthly,$300.00 ,2/1/2018,2/15/2018,14,FALSE,0
848,CA,"$8,000.00 ","$2,000.00 ",R,108,6,Weekly,$117.65 ,3/15/2018,3/29/2018,14,FALSE,0
902,CA,"$1,000.00 ","$1,000.00 ",R,159,36,Monthly,$300.00 ,3/14/2018,4/3/2018,20,FALSE,0
394,CA,"$1,000.00 ","$1,000.00 ",R,63,6,Monthly,$300.00 ,3/29/2018,4/27/2018,29,TRUE,1
10,CA,"$2,500.00 ","$1,250.00 ",R,60,48,BiMonthly,$117.65 ,4/9/2018,4/27/2018,18,TRUE,1
1736,CA,"$1,270.00 ",$635.00 ,R,79,36,BiWeekly,$300.00 ,2/12/2018,2/23/2018,11,FALSE,0
873,TX,"$2,500.00 ","$2,500.00 ",R,48,6,Monthly,$642.73 ,3/14/2018,4/3/2018,20,FALSE,0
566,CA,"$6,500.00 ","$3,250.00 ",R,60,9,BiMonthly,$235.30 ,3/28/2018,4/13/2018,16,TRUE,1
1889,CA,"$3,500.00 ","$3,500.00 ",O,96,6,Monthly,$117.65 ,2/5/2018,3/1/2018,24,FALSE,0
1718,CA,$910.00 ,$910.00 ,R,18,36,Monthly,$294.12 ,2/12/2018,3/1/2018,17,FALSE,0
1486,TX,"$1,000.00 ","$1,000.00 ",R,12,6,Monthly,$384.73 ,2/20/2018,3/1/2018,9,TRUE,1
1874,CA,"$5,166.00 ","$2,583.00 ",R,127,36,BiWeekly,$300.00 ,2/8/2018,2/16/2018,8,TRUE,1
978,CA,"$2,500.00 ","$2,500.00 ",R,96,6,Monthly,$117.65 ,3/12/2018,4/3/2018,22,FALSE,0
1607,CA,"$6,000.00 ","$3,000.00 ",R,24,30,BiMonthly,$117.65 ,2/14/2018,3/5/2018,19,FALSE,0
712,CA,"$2,500.00 ","$1,250.00 ",R,12,12,BiWeekly,$117.65 ,3/21/2018,4/6/2018,16,FALSE,0
1114,CA,"$6,000.00 ","$3,000.00 ",R,0,6,BiWeekly,$117.65 ,3/5/2018,3/23/2018,18,FALSE,0
1747,CA,"$2,200.00 ","$1,100.00 ",R,68,3,BiMonthly,$176.47 ,2/12/2018,2/20/2018,8,FALSE,0
1224,CA,"$2,500.00 ","$2,500.00 ",R,96,6,Monthly,$117.65 ,3/1/2018,3/9/2018,8,TRUE,1
1389,TX,"$10,000.00 ","$5,000.00 ",R,12,12,BiWeekly,$512.76 ,2/23/2018,3/2/2018,7,TRUE,1
890,CA,"$1,500.00 ","$1,500.00 ",O,108,6,Monthly,$117.65 ,3/14/2018,4/3/2018,20,FALSE,0
1409,CA,"$18,000.00 ","$4,500.00 ",R,60,6,Weekly,$117.65 ,2/22/2018,3/2/2018,8,FALSE,0
270,TX,"$2,000.00 ","$1,000.00 ",R,12,6,BiWeekly,$256.93 ,4/3/2018,4/20/2018,17,TRUE,1
1899,CA,"$5,000.00 ","$2,500.00 ",R,51,26,BiWeekly,$235.30 ,2/5/2018,2/23/2018,18,FALSE,0
1645,TX,"$12,000.00 ","$6,000.00 ",R,60,60,BiMonthly,$641.36 ,2/13/2018,2/23/2018,10,TRUE,1
92,CA,"$2,200.00 ","$1,100.00 ",R,33,30,BiWeekly,$117.65 ,4/7/2018,4/20/2018,13,FALSE,0
1632,TX,"$2,000.00 ","$2,000.00 ",R,60,60,Monthly,$513.75 ,2/14/2018,3/2/2018,16,FALSE,0
838,CA,"$1,711.00 ","$1,711.00 ",R,147,36,Monthly,$300.00 ,3/15/2018,4/6/2018,22,FALSE,0
1927,CA,"$1,215.00 ","$1,215.00 ",R,3,36,Monthly,$300.00 ,2/2/2018,3/2/2018,28,FALSE,0
1171,CA,"$3,000.00 ","$3,000.00 ",R,164,30,Monthly,$300.00 ,3/2/2018,4/2/2018,31,TRUE,1
1110,CA,"$1,500.00 ","$1,500.00 ",R,96,6,Monthly,$117.65 ,3/5/2018,4/2/2018,28,FALSE,0
573,TX,"$5,000.00 ","$2,500.00 ",R,61,31,BiMonthly,$642.05 ,3/25/2018,4/9/2018,15,TRUE,1
946,CA,"$1,500.00 ","$1,500.00 ",R,12,6,Monthly,$117.65 ,3/12/2018,4/3/2018,22,FALSE,0
362,TX,"$2,500.00 ","$2,500.00 ",R,12,6,Monthly,$643.42 ,3/31/2018,4/25/2018,25,FALSE,0
1190,CA,"$5,040.00 ","$2,520.00 ",R,351,36,BiWeekly,$300.00 ,3/2/2018,3/23/2018,21,FALSE,0
1793,TX,"$1,300.00 ","$1,300.00 ",O,121,36,Monthly,$321.50 ,2/9/2018,3/2/2018,21,FALSE,0
527,CA,"$2,560.00 ","$1,280.00 ",R,32,15,BiWeekly,$300.00 ,3/28/2018,4/6/2018,9,FALSE,0
519,CA,"$4,000.00 ","$4,000.00 ",R,12,6,Monthly,$117.65 ,3/26/2018,4/13/2018,18,FALSE,0
1811,CA,"$4,500.00 ","$4,500.00 ",R,24,6,Monthly,$117.65 ,2/9/2018,3/1/2018,20,FALSE,0
667,CA,"$2,192.00 ","$1,096.00 ",O,13,36,BiMonthly,$300.00 ,3/22/2018,4/5/2018,14,TRUE,1
816,TX,"$3,500.00 ","$3,500.00 ",R,12,36,Monthly,$644.24 ,3/22/2018,4/16/2018,25,TRUE,1
1283,CA,"$2,000.00 ","$2,000.00 ",O,0,6,Monthly,$117.65 ,2/27/2018,3/30/2018,31,FALSE,0
1113,TX,"$6,000.00 ","$3,000.00 ",R,60,30,BiWeekly,$256.98 ,3/5/2018,3/23/2018,18,TRUE,1
552,TX,"$5,000.00 ","$5,000.00 ",O,24,6,Monthly,$642.87 ,3/26/2018,4/16/2018,21,TRUE,1
929,CA,"$3,832.00 ",$958.00 ,R,216,36,Weekly,$300.00 ,3/13/2018,3/23/2018,10,FALSE,0
811,CA,"$5,000.00 ","$5,000.00 ",R,12,6,Monthly,$117.65 ,3/16/2018,3/30/2018,14,TRUE,1
1405,TX,"$5,000.00 ","$2,500.00 ",R,36,36,BiWeekly,$385.15 ,2/22/2018,3/8/2018,14,FALSE,0
1547,CA,"$3,438.00 ","$1,719.00 ",O,63,36,BiWeekly,$300.00 ,2/15/2018,2/23/2018,8,FALSE,0
85,CA,"$6,600.00 ","$3,300.00 ",O,24,36,BiWeekly,$300.00 ,4/8/2018,4/20/2018,12,FALSE,0
651,CA,"$3,500.00 ","$3,500.00 ",R,12,6,Monthly,$117.65 ,3/22/2018,4/3/2018,12,FALSE,0
422,CA,"$2,760.00 ","$1,380.00 ",R,26,30,BiWeekly,$176.47 ,3/29/2018,4/6/2018,8,FALSE,0
319,CA,"$3,000.00 ","$1,500.00 ",R,36,12,BiWeekly,$117.65 ,4/2/2018,4/20/2018,18,TRUE,1
1699,TX,"$5,000.00 ","$5,000.00 ",R,26,26,Monthly,$642.19 ,2/13/2018,2/28/2018,15,FALSE,0
1992,CA,"$5,000.00 ","$5,000.00 ",R,12,6,Monthly,$117.65 ,1/31/2018,2/28/2018,28,TRUE,1
1087,TX,"$5,834.00 ","$2,917.00 ",R,36,36,Monthly,$257.15 ,3/6/2018,3/27/2018,21,FALSE,0
1913,CA,"$1,098.00 ",$549.00 ,R,5,30,BiWeekly,$176.47 ,2/4/2018,2/23/2018,19,FALSE,0
523,CA,"$3,000.00 ","$1,500.00 ",R,36,36,BiWeekly,$117.65 ,3/28/2018,4/9/2018,12,FALSE,0
177,TX,"$4,000.00 ","$4,000.00 ",R,12,6,Monthly,$643.42 ,4/5/2018,4/30/2018,25,FALSE,0
803,CA,"$13,000.00 ","$6,500.00 ",R,24,30,BiWeekly,$235.30 ,3/19/2018,4/5/2018,17,FALSE,0
1104,CA,"$3,500.00 ","$3,500.00 ",R,48,6,Monthly,$117.65 ,3/5/2018,4/3/2018,29,FALSE,0
1947,CA,"$2,042.00 ","$1,021.00 ",R,98,30,BiWeekly,$176.47 ,2/1/2018,2/9/2018,8,FALSE,0
228,CA,"$3,200.00 ",$800.00 ,O,240,36,Weekly,$300.00 ,4/4/2018,4/13/2018,9,FALSE,0
137,TX,"$2,708.00 ","$1,354.00 ",R,24,24,BiWeekly,$642.32 ,4/6/2018,4/23/2018,17,TRUE,1
1593,CA,"$1,450.00 ",$725.00 ,R,104,30,BiWeekly,$300.00 ,2/15/2018,2/23/2018,8,FALSE,0
12,CA,"$2,000.00 ","$1,000.00 ",R,24,12,BiWeekly,$117.65 ,4/9/2018,4/25/2018,16,TRUE,1
1269,TX,"$5,500.00 ","$5,500.00 ",O,184,36,Monthly,$642.86 ,2/27/2018,3/20/2018,21,TRUE,1
262,CA,"$3,000.00 ","$3,000.00 ",R,48,36,Monthly,$117.65 ,4/3/2018,4/25/2018,22,FALSE,0
800,TX,"$5,000.00 ","$2,500.00 ",R,12,5,BiWeekly,$641.78 ,3/17/2018,3/30/2018,13,FALSE,0
144,CA,"$2,144.00 ",$536.00 ,R,177,9,Weekly,$300.00 ,4/9/2018,4/20/2018,11,FALSE,0
1596,CA,"$5,400.00 ","$2,700.00 ",R,107,208,BiWeekly,$294.12 ,2/15/2018,3/2/2018,15,FALSE,0
122,CA,"$3,000.00 ","$3,000.00 ",R,12,6,Monthly,$117.65 ,4/10/2018,5/4/2018,24,TRUE,1
933,CA,"$1,025.00 ","$1,025.00 ",O,117,36,Monthly,$300.00 ,3/13/2018,4/3/2018,21,FALSE,0
726,CA,"$4,000.00 ","$4,000.00 ",O,12,6,BiMonthly,$117.65 ,3/22/2018,4/5/2018,14,FALSE,0
1286,TX,"$12,000.00 ","$6,000.00 ",R,60,36,BiWeekly,$641.36 ,2/27/2018,3/9/2018,10,FALSE,0
1604,CA,"$3,666.00 ","$1,833.00 ",O,48,36,BiWeekly,$300.00 ,2/14/2018,2/23/2018,9,TRUE,1
795,TX,"$2,000.00 ","$2,000.00 ",R,84,6,Monthly,$644.24 ,3/18/2018,4/18/2018,31,FALSE,0
824,CA,"$20,000.00 ","$5,000.00 ",R,12,6,Weekly,$117.65 ,3/16/2018,3/26/2018,10,TRUE,1
876,CA,"$3,000.00 ","$3,000.00 ",R,36,36,Monthly,$117.65 ,3/14/2018,3/30/2018,16,FALSE,0
1118,TX,"$3,500.00 ","$3,500.00 ",R,0,6,Monthly,$641.23 ,3/5/2018,3/14/2018,9,FALSE,0
1390,CA,"$1,480.00 ",$740.00 ,O,112,30,BiMonthly,$300.00 ,2/23/2018,3/20/2018,25,FALSE,0
1557,CA,"$4,000.00 ","$4,000.00 ",R,72,72,Monthly,$235.30 ,2/15/2018,2/28/2018,13,FALSE,0
684,CA,"$1,500.00 ","$1,500.00 ",R,108,6,Monthly,$117.65 ,3/21/2018,4/2/2018,12,FALSE,0
590,TX,"$5,000.00 ","$5,000.00 ",R,16,20,Monthly,$644.24 ,3/24/2018,4/24/2018,31,TRUE,1
179,TX,"$5,000.00 ","$2,500.00 ",R,12,12,BiMonthly,$256.60 ,4/5/2018,4/16/2018,11,FALSE,0
609,CA,"$1,274.00 ",$637.00 ,R,164,36,BiWeekly,$300.00 ,3/23/2018,4/6/2018,14,FALSE,0
1953,CA,"$6,000.00 ","$3,000.00 ",R,95,36,BiMonthly,$300.00 ,2/1/2018,2/15/2018,14,FALSE,0
1552,TX,"$5,000.00 ","$5,000.00 ",R,12,12,Monthly,$643.01 ,2/16/2018,3/9/2018,21,TRUE,1
455,CA,"$3,000.00 ","$1,500.00 ",R,48,36,BiWeekly,$117.65 ,3/28/2018,4/5/2018,8,FALSE,0
1300,TX,"$6,500.00 ","$6,500.00 ",R,24,18,Monthly,$644.24 ,2/27/2018,3/30/2018,31,FALSE,0
1467,CA,"$1,500.00 ","$1,500.00 ",R,108,6,Monthly,$117.65 ,2/20/2018,3/1/2018,9,FALSE,0
950,CA,"$2,838.00 ","$1,419.00 ",R,15,15,BiWeekly,$294.13 ,3/12/2018,3/23/2018,11,FALSE,0
278,CA,"$3,752.00 ","$1,876.00 ",R,136,15,BiMonthly,$300.00 ,4/4/2018,4/13/2018,9,FALSE,0
276,TX,"$3,000.00 ","$1,500.00 ",R,12,12,BiWeekly,$641.36 ,4/3/2018,4/13/2018,10,FALSE,0
1668,CA,"$3,000.00 ","$3,000.00 ",R,12,5,Monthly,$117.65 ,2/13/2018,3/5/2018,20,FALSE,0
1776,TX,"$1,015.00 ","$1,015.00 ",R,4,36,Monthly,$257.64 ,2/12/2018,3/14/2018,30,FALSE,0
1946,CA,"$2,156.00 ",$539.00 ,R,181,30,Weekly,$300.00 ,2/1/2018,2/15/2018,14,FALSE,0
1975,CA,"$5,750.00 ","$2,875.00 ",R,96,24,BiWeekly,$235.30 ,2/1/2018,2/16/2018,15,TRUE,1
1584,CA,"$9,000.00 ","$4,500.00 ",R,36,36,BiWeekly,$235.30 ,2/15/2018,3/2/2018,15,FALSE,0
728,CA,"$2,190.00 ","$1,095.00 ",O,120,6,BiWeekly,$300.00 ,3/20/2018,4/6/2018,17,FALSE,0
356,CA,"$2,000.00 ","$1,000.00 ",R,99,30,BiWeekly,$300.00 ,3/31/2018,4/19/2018,19,FALSE,0
1103,CA,"$3,625.00 ","$3,625.00 ",R,60,12,Monthly,$235.30 ,3/5/2018,4/5/2018,31,FALSE,0
1653,CA,"$1,500.00 ","$1,500.00 ",R,36,6,Monthly,$117.65 ,2/13/2018,3/9/2018,24,FALSE,0
1892,TX,"$1,500.00 ","$1,500.00 ",O,60,6,Monthly,$386.05 ,2/5/2018,3/2/2018,25,FALSE,0
511,CA,"$2,000.00 ","$2,000.00 ",R,12,6,Monthly,$117.65 ,3/27/2018,4/27/2018,31,FALSE,0
1826,TX,"$1,650.00 ",$825.00 ,O,122,36,BiWeekly,$546.09 ,2/12/2018,3/2/2018,18,FALSE,0
360,TX,"$2,500.00 ","$1,250.00 ",R,12,6,BiWeekly,$641.78 ,3/31/2018,4/13/2018,13,TRUE,1
404,CA,"$1,500.00 ","$1,500.00 ",R,12,6,Monthly,$117.65 ,3/29/2018,4/29/2018,31,FALSE,0
392,CA,"$2,930.00 ","$2,930.00 ",R,52,30,Monthly,$235.30 ,3/30/2018,4/27/2018,28,FALSE,0
123,CA,"$2,000.00 ","$1,000.00 ",R,12,12,BiWeekly,$117.65 ,4/6/2018,4/16/2018,10,TRUE,1
1396,TX,"$12,000.00 ","$6,000.00 ",R,48,48,BiMonthly,$641.91 ,2/23/2018,3/9/2018,14,TRUE,1
1794,CA,"$8,000.00 ","$4,000.00 ",R,58,36,BiMonthly,$300.00 ,2/8/2018,2/28/2018,20,FALSE,0
1381,CA,"$6,000.00 ","$3,000.00 ",R,36,30,BiMonthly,$117.65 ,2/23/2018,3/12/2018,17,TRUE,1
121,CA,"$2,000.00 ","$1,000.00 ",R,48,12,BiWeekly,$117.65 ,4/6/2018,4/16/2018,10,TRUE,1
814,CA,"$14,400.00 ","$7,200.00 ",R,15,15,BiWeekly,$294.12 ,3/16/2018,3/30/2018,14,FALSE,0
1616,CA,"$2,500.00 ","$2,500.00 ",R,12,6,Monthly,$117.65 ,2/14/2018,2/28/2018,14,FALSE,0
1193,CA,"$1,260.00 ",$630.00 ,R,28,6,BiWeekly,$300.00 ,3/2/2018,3/14/2018,12,FALSE,0
1226,TX,"$3,500.00 ","$3,500.00 ",R,473,32,Monthly,$642.60 ,3/1/2018,3/20/2018,19,FALSE,0
1091,CA,"$3,616.00 ","$1,808.00 ",R,48,30,BiWeekly,$300.00 ,3/6/2018,3/23/2018,17,FALSE,0
143,CA,"$1,500.00 ",$750.00 ,R,12,6,BiWeekly,$117.65 ,4/6/2018,4/20/2018,14,FALSE,0
257,CA,"$3,800.00 ","$1,900.00 ",R,24,24,BiWeekly,$235.30 ,4/3/2018,4/17/2018,14,FALSE,0
1045,TX,"$10,000.00 ","$5,000.00 ",R,60,60,BiMonthly,$642.46 ,3/12/2018,3/30/2018,18,FALSE,0
636,CA,"$1,430.00 ",$715.00 ,R,27,15,BiMonthly,$300.00 ,3/22/2018,4/6/2018,15,FALSE,0
1200,CA,"$2,142.00 ","$1,071.00 ",R,8,12,BiWeekly,$300.00 ,3/1/2018,3/9/2018,8,FALSE,0
1881,TX,"$2,000.00 ","$2,000.00 ",R,12,12,Monthly,$514.73 ,2/5/2018,3/2/2018,25,FALSE,0
1647,CA,$720.00 ,$720.00 ,R,97,15,Monthly,$235.30 ,2/13/2018,3/2/2018,17,TRUE,1
1138,CA,"$1,960.00 ",$980.00 ,O,101,30,BiWeekly,$300.00 ,3/5/2018,3/16/2018,11,FALSE,0
305,CA,"$4,000.00 ","$2,000.00 ",R,12,6,BiWeekly,$117.65 ,4/2/2018,4/13/2018,11,FALSE,0
892,CA,"$3,506.00 ","$1,753.00 ",R,40,36,BiWeekly,$300.00 ,3/14/2018,3/23/2018,9,FALSE,0
1726,CA,$986.00 ,$493.00 ,R,50,36,BiWeekly,$294.12 ,2/12/2018,3/2/2018,18,FALSE,0
580,CA,"$3,000.00 ","$1,500.00 ",R,88,30,BiWeekly,$300.00 ,3/24/2018,4/11/2018,18,FALSE,0
1739,TX,"$5,000.00 ","$2,500.00 ",O,108,6,BiWeekly,$642.46 ,2/12/2018,3/2/2018,18,FALSE,0
1772,CA,"$3,400.00 ",$850.00 ,R,117,6,Weekly,$300.00 ,2/12/2018,2/22/2018,10,FALSE,0
1872,TX,"$4,500.00 ","$4,500.00 ",O,108,6,Monthly,$385.97 ,2/5/2018,3/1/2018,24,FALSE,0
559,TX,"$5,250.00 ","$5,250.00 ",R,60,6,Monthly,$644.24 ,3/25/2018,4/25/2018,31,TRUE,1
1061,CA,"$4,200.00 ","$1,050.00 ",R,183,36,Weekly,$300.00 ,3/7/2018,3/16/2018,9,FALSE,0
867,CA,"$6,500.00 ","$3,250.00 ",R,24,24,BiWeekly,$235.30 ,3/14/2018,3/23/2018,9,FALSE,0
966,CA,"$7,000.00 ","$3,500.00 ",R,24,6,BiWeekly,$117.65 ,3/11/2018,3/23/2018,12,TRUE,1
707,CA,$811.00 ,$811.00 ,O,690,36,Monthly,$264.71 ,3/20/2018,4/2/2018,13,FALSE,0
332,TX,"$4,876.00 ","$2,438.00 ",R,24,24,BiWeekly,$642.46 ,4/2/2018,4/20/2018,18,TRUE,1
397,CA,"$3,180.00 ","$1,590.00 ",R,178,36,BiWeekly,$300.00 ,3/29/2018,4/6/2018,8,FALSE,0
114,CA,"$5,000.00 ","$2,500.00 ",R,72,12,BiWeekly,$235.30 ,4/6/2018,4/20/2018,14,TRUE,1
1895,CA,"$12,018.00 ","$12,018.00 ",R,210,36,Monthly,$300.00 ,2/5/2018,2/20/2018,15,FALSE,0
910,TX,"$5,000.00 ","$5,000.00 ",R,240,36,Monthly,$642.32 ,3/13/2018,3/30/2018,17,FALSE,0
108,TX,"$4,000.00 ","$4,000.00 ",R,12,12,Monthly,$257.26 ,4/7/2018,4/30/2018,23,TRUE,1
1725,CA,$976.00 ,$488.00 ,R,50,15,BiMonthly,$117.65 ,2/12/2018,2/22/2018,10,FALSE,0
1142,CA,"$1,400.00 ",$700.00 ,R,32,36,BiWeekly,$300.00 ,3/4/2018,3/16/2018,12,TRUE,1
1995,CA,"$2,500.00 ","$2,500.00 ",R,60,6,Monthly,$117.65 ,1/31/2018,2/15/2018,15,FALSE,0
1937,CA,"$2,461.00 ","$2,461.00 ",R,25,15,Monthly,$300.00 ,2/6/2018,2/14/2018,8,FALSE,0
50,TX,"$3,000.00 ","$1,500.00 ",R,84,30,BiWeekly,$256.60 ,4/9/2018,4/20/2018,11,FALSE,0
938,CA,"$1,993.00 ","$1,993.00 ",R,50,12,Monthly,$300.00 ,3/12/2018,4/3/2018,22,FALSE,0
18,CA,"$2,680.00 ","$1,340.00 ",R,41,36,BiWeekly,$300.00 ,4/9/2018,4/20/2018,11,FALSE,0
1440,CA,"$10,500.00 ","$5,250.00 ",R,84,24,BiWeekly,$235.30 ,2/21/2018,3/2/2018,9,FALSE,0
677,CA,"$3,000.00 ","$1,500.00 ",R,24,12,BiMonthly,$117.65 ,3/21/2018,4/10/2018,20,FALSE,0
11,CA,"$3,500.00 ","$3,500.00 ",R,12,12,Monthly,$235.30 ,4/9/2018,5/1/2018,22,TRUE,1
178,TX,"$4,000.00 ","$2,000.00 ",R,12,12,BiWeekly,$640.95 ,4/5/2018,4/12/2018,7,TRUE,1
860,TX,"$3,250.00 ","$3,250.00 ",R,36,6,Monthly,$642.05 ,3/15/2018,3/30/2018,15,FALSE,0
769,CA,"$1,000.00 ","$1,000.00 ",R,38,36,Monthly,$117.65 ,3/19/2018,3/30/2018,11,FALSE,0
905,CA,"$6,280.00 ","$3,140.00 ",R,24,6,BiWeekly,$300.00 ,3/13/2018,3/23/2018,10,FALSE,0
1959,CA,"$2,114.00 ","$2,114.00 ",R,130,36,Monthly,$300.00 ,2/1/2018,2/14/2018,13,FALSE,0
1835,CA,"$9,000.00 ","$4,500.00 ",R,24,12,BiWeekly,$117.65 ,2/6/2018,2/23/2018,17,TRUE,1
295,CA,"$4,300.00 ","$2,150.00 ",R,34,5,BiWeekly,$235.30 ,4/2/2018,4/20/2018,18,FALSE,0
617,CA,"$1,296.00 ",$648.00 ,R,10,15,BiWeekly,$176.47 ,3/23/2018,4/6/2018,14,TRUE,1
1152,TX,"$3,872.00 ","$3,872.00 ",R,36,6,Monthly,$643.56 ,3/5/2018,3/30/2018,25,FALSE,0
31,TX,"$3,000.00 ","$3,000.00 ",O,12,6,Monthly,$643.28 ,4/9/2018,5/3/2018,24,TRUE,1
55,TX,"$3,250.00 ","$1,625.00 ",R,24,6,BiWeekly,$642.05 ,4/13/2018,4/24/2018,11,TRUE,1
1797,CA,"$7,250.00 ","$3,625.00 ",R,12,24,BiMonthly,$235.30 ,2/8/2018,2/20/2018,12,TRUE,1
334,CA,"$2,100.00 ","$1,050.00 ",R,26,36,BiWeekly,$300.00 ,4/2/2018,4/13/2018,11,FALSE,0
553,CA,"$5,000.00 ","$5,000.00 ",R,84,6,Monthly,$117.65 ,3/26/2018,4/20/2018,25,FALSE,0
124,CA,"$3,500.00 ","$1,750.00 ",R,108,6,BiWeekly,$117.65 ,4/6/2018,4/27/2018,21,FALSE,0
1605,CA,"$10,032.00 ","$5,016.00 ",R,12,12,BiWeekly,$235.30 ,2/14/2018,2/23/2018,9,FALSE,0
